	date	start_time	title	url	description
680	2016-09-11	2016-09-11 17:30:00	Cirque du Soleil TORUK \u2013 The First Flight	http://www.barclayscenter.com/events/detail/cirque-du-soleil	cirque du soleil is bringing it new touring show toruk first flight from september through toruk first flight is an immersive spectacle that brings stage breathtaking world james camerons avatar like you have never seen it before can purchased online ticketmaster com calling visiting american express box office individual please call 718bksuite group call 844bklyngp hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
681	2016-10-15	2016-10-15 20:00:00	TIDAL X:1015	http://www.barclayscenter.com/events/detail/tidal-x1015	luxury are still available more call global music entertainment platform tidal new york city largest organization robin host tidal october this year allstar lineup feature alicia key beyonc nicki minaj m lauryn hill tip robin emeli prince royce orange cipha sound ross one angie martinez more tidal rising act include mark lil kevin garrett baptist carter artist are subject change
682	2014-11-17	2014-11-17 19:30:00	Brooklyn Nets vs. Miami Heat	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-miami-heat-11-17-14	nan
683	2016-03-30	2016-03-30 19:30:00	Rihanna	http://www.barclayscenter.com/events/detail/rihanna-1	due popular demand rihanna add second show march global superstar grammy awardwinner multiplatinum selling artist rihanna is bringing anti world tour march march travis scott join her a special guest both show both show can purchased ticketmaster com calling visiting american express box office individual please call 718bksuite hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85 support artist is subject change
684	2014-09-14	2014-09-14 19:00:00	Luke Bryan	http://www.barclayscenter.com/events/detail/luke-bryan	billboard reigning top country artist luke bryan play firstever country music show september country music superstar launch country programming franchise his thats my kind night tour opening bryan fellow georgia singer cole swindell lee are currently sale can purchased online via ticketmaster visitingwwwticketmastercomor calling are also available american express box office individual please call 718bksuite make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
685	2015-03-13	2015-03-13 00:00:00	2015 Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/2015-atlantic-10-basketball-championship	view bracket schedule individual click here call bk welcome return atlantic men basketball championship 4thstraight year march one nation top basketball conference showcase it talent a all team take hardwood action packed day 13game championship conclude ncaa selection sunday network televised game winner which claim a10s automatic bid ncaa tournament allsession package this event are onsale now can purchased online ticketmaster com calling american express box office if purchasing take advantage group pricing call bklyn gp email emailprotected make most nyc experience while youre town atlantic men basketball championship visit nycgo com official about new york city restaurant shop nightlife sporting event a well a exclusive deal offer hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
686	2017-07-08	2017-07-08 16:00:00	Cirque du Soleil: OVO	http://www.barclayscenter.com/events/detail/cirque-du-soleil-ovo-2017	cirque du soleilwill bring it new arena show ovo from july seven performance ovo which mean egg portuguese is production colorful ecosystem where insect work eat crawl flutter play fight look love nonstop riot energy movement when mysterious egg appears midst insect are awestruck intensely curious about this iconic object that represents enigma cycle their life it is love first sight when gawky quirky insect arrives this bustling community fabulous ladybug catch his eye feeling is mutual cast ofovois comprised performing artist from country specializing many acrobatic act one highlight ofovois stunning flying act which group scarab soar high above stage from both edge middle landing platform
687	2014-01-12	2014-01-12 00:00:00	LIU vs. St. Francis (Women's)	http://www.barclayscenter.com/events/detail/liu-vs-st-francis-womens	liu st francis take court it about more than win loss it about pride it about holding head high crowd it about being best it all stake once again january when blackbird woman basketball team meet so get best school gear puff out get today
688	2013-11-17	2013-11-17 15:00:00	Disney On Ice presents Let's Celebrate!	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-lets-celebrate	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
689	2013-11-29	2013-11-29 10:30:00	Barclays Center Women's Invitational	http://www.barclayscenter.com/events/detail/barclays-center-womens-invitational	important note please note that calvin klein vip entrance closed this friday november 29th woman invitational which begin 30am all guest attending woman invitational should use geico atrium main entrance access calvin klein vip area allowed once inside guest proceed their level which can found between section main concourse door calvin klein vip entrance open 30pm november 29th classic event detail november same day a classic men tournament host woman invitational presented smile train matchup feature michigan v texas tech rutgers v lsu november 29th championship consolation game played following day all four powerhouse team representing four strongest woman basketball conference big american athletic conference sec big competing first time woman invitational matchup friday nov 29th game michigan v texas tech game lsu v rutgers saturday nov 30th game loser game winner this event are sale now are available purchase via ticketmaster visitingwwwbarclayscentercomwwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk student available purchase online advance member tix4students com click here purchase
690	2015-02-26	2015-02-26 19:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
691	2014-03-12	2014-03-12 19:00:00	2014 Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/a10-championship-2014	event atlantic conference men basketball championship feature all team from one nation best basketball conference 12game championship which is played march heart conclude ncaa selection sunday network televised title game winner which claim a10s automatic bid ncaa tournament this event are sale now available through ticketmaster visiting wwwbarclayscentercomorwwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk click here more info atlantic men basketball championship a10 championship bracket atlantic news daily news high school basketball hero coming home game espn atlantic preview make dinner reservation today calling emailing emailprotected student available purchase online advance member tix4students click here purchase function function 0x substr href mailto href length catch queryselectorall cf email length try parentnode replacechild createtextnode getattribute datacfemail catch catch document
692	2014-10-07	2014-10-07 19:30:00	Brooklyn Nets vs. Maccabi Tel Aviv	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-maccabi-tel-aviv	make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
693	2015-11-19	2015-11-19 19:30:00	The Weeknd	http://www.barclayscenter.com/events/detail/the-weeknd-madness-fall-tour	weeknd add second performance thursday november grammy awardnominated multiplatinum selling artistthe weekndis bringingthe madness fall tourto onnovember tour support genrespanning artist album beauty behind madness both show are onsale can purchased online atticketmaster com calling visiting american express box office individual both concert please call 718bksuite
694	2015-09-27	2015-09-27 19:30:00	Ariana Grande	http://www.barclayscenter.com/events/detail/ariana-grande	fineprint fontsize 9px ariana grande add second performance sunday september pop music superstar ariana grande is bringing honeymoon tour saturday september sunday september latin superstar prince royce special guest both show two show part third anniversary celebration which opened september both show are available online atticketmaster com calling visiting american express box office individual please call 718bksuite
695	2016-05-04	2016-05-04 19:30:00	Justin Bieber	http://www.barclayscenter.com/events/detail/justin-bieber-purpose-world-tour	global superstar justin bieber is bringing his purpose world tour wednesday may thursday may also joining him both show are special guest post malone moxie raia hype around biebers new music continues smash success sorry what do you mean which wa crowned justins first billboard allformat airplay sale streamingbased hot week it release selling over unit digitally that week can purchased online ticketmaster com calling visiting american express box office individual both concert please call 718bksuite upgrade experience club restaurant join u club restaurant presented american express dinnerbefore show located arena level club offer highend dining experience it chef table menu try selection pub grub pasta chefdesigned salad before enjoying selection from dessert bar reservation please call email emailprotected support artist subject change
696	2015-12-19	2015-12-19 13:00:00	CBS Sports Classic	http://www.barclayscenter.com/events/detail/cbs-sports-classic	host new college basketball showcase cbs sport classic december doubleheader feature four nation college basketball team kentucky north carolina ohio state ucla who have won total national championship north carolina play ucla 00pm kentucky face ohio state 30pm go onsale public october it get much better than hosting doubleheader four most prestigious college basketball program said brett yormark ceo our venue continues major college hoop we are looking forward providing memorable atmosphere being national stage cbs sport classic cbs sport stream game exclusively com cbs sport mobile app cbs sport exclusive right event latest news this event behind scene make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
697	2016-04-08	2016-04-08 19:00:00	31st Annual Rock and Roll Hall of Fame Induction Ceremony	http://www.barclayscenter.com/events/detail/31st-annual-rock-and-roll-hall-of-fame-induction-ceremony	this show start promptly 00pm et is being filmed broadcast hbo we ask that all patron their seat 00pm et due this performance annual rock roll hall fame induction ceremony presented klipsch audio onfriday april this year inductee are chicago deep steve miller this year ceremony also honor ahmet ertegun award lifetime achievement special guest this year induction ceremony include kendrick lamar who kid rock black key rob thomas more detail about performance presenter announced later date this event can purchased online atticketmaster com calling visiting theamerican express box officeat individual click here call bk hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
698	2014-12-22	2014-12-22 18:00:00	BROOKLYN HOOPS\u2122 Holiday Invitational presented by Konica Minolta	http://www.barclayscenter.com/events/detail/brooklyn-hoops-holiday-invitational-presented-by-konica-minolta	hoop holiday invitational presented college basketball event is being held december miami fordham manhattan 00pm fordham ram v manhattan college 00pm miami hurricane v providence can purchased atticketmaster com calling visiting american express box office individual please call bk group call group bk email emailprotected group pricing seating chart group order form function function 0x substr href mailto href length catch queryselectorall cf email length try parentnode replacechild createtextnode getattribute datacfemail catch catch document adroll adv id 4osupk2ydjcg3guhv6zpnx adroll pix id kp4drzhcprh4jjiazmwwtg function oldonload window onload window onload function adroll loaded true scr document createelement script host http document location protocol http adroll com http adroll com scr setattribute async true scr type text javascript scr src host roundtrip j document getelementsbytagname head null document getelementsbytagname script parentnode appendchild scr if oldonload oldonload
699	2015-11-26	2015-11-26 14:00:00	NIT Season Tip-Off	http://www.barclayscenter.com/events/detail/nit-season-tip-off	thenit season tipoff come very first time featuring arkansas georgia tech stanford villanova thursday november friday november arkansas which advanced third round ncaa tournament last march taking georgia tech which return letterwinners stanford champion postseason nit take villanova winner last season big east regularseason tournament title tipoff time november 00pm arkansas v georgia tech 30pm stanford v villanova november 30pm consolation game 00pm championship game this event canbe purchased starting friday august 00am online through ticketmaster com calling can also purchased american express box office beginning friday august 00pm if purchasing planning enjoy game group call bklyn gp take advantage group saving individual premium this event call bk
700	2013-11-29	2013-11-29 19:00:00	Barclays Center Classic	http://www.barclayscenter.com/events/detail/barclays-center-classic-2013	extensive college basketball lineup continues matchup between penn state v st john ole miss v ga tech 2nd annual classic men basketball tournament november 29th championship consolation game played following day saturday november 30th classic matchup friday nov 29th game ole miss v georgia tech game st john v penn state saturday nov 30th game loser game winner this event are sale now are available purchase via ticketmaster visiting wwwbarclayscentercomwwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk individual click here call bk set up an appointment meet representative student available purchase online advance member tix4students com click here purchase classic is sponsored northeast conference nec an ncaa division athletic conference that feature ten member institution championship sport learn more about nec please visit their official website northeastconference org
701	2016-02-27	2016-02-27 19:00:00	Ringling Bros. and Barnum & Bailey Presents LEGENDS	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-legends-1	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
702	2016-03-09	2016-03-09 18:30:00	2016 Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/2016-atlantic-10-basketball-championship	view bracket schedule individual click here call bk welcome return atlantic men basketball championship 4thstraight year march one nation top basketball conference showcase it talent a all team take hardwood action packed day 13game championship conclude ncaa selection sunday network televised game winner which claim a10s automatic bid ncaa tournament allsession package this event are onsale now can purchased online ticketmaster com calling american express box office if purchasing take advantage group pricing call bklyn gp email emailprotected make most nyc experience while youre town atlantic men basketball championship visit nycgo com official about new york city restaurant shop nightlife sporting event a well a exclusive deal offer hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
703	2017-08-01	2017-08-01 20:00:00	J. Cole	http://www.barclayscenter.com/events/detail/j-cole	due popular demand colehas added second night the4 eyez only tour now performing both august multiplatinum selling north carolinabred cole is touring support his fourth album platinumcertified4 eyez only which debuted no billboard top chart december each it ten track ha notched place billboard hot chart
704	2016-07-21	2016-07-21 20:00:00	Roc Nation Summer Classic Charity Basketball Game	http://www.barclayscenter.com/events/detail/roc-nation-summer-classic-charity-basketball-game-2016	roc nation sport cc sabathias pitcch foundation robinson canos rc22 foundation miguel cottos fundacion el angel nick jonas beyond type today announce second official roc nation summer classic basketball game thursday july sabathia cano cotto jonas serve a captain celebrity basketball team which announced later date tournamentstyle competition all proceeds from event serve equally benefit signature program pitcch foundation rc22 foundation fundacion el angel de miguel cotto beyond type this event there also dunk showdown silent auction much more are available online atticketmaster com calling orby visiting american express box office onindividual suitesto this event please call bk
705	2015-01-17	2015-01-17 14:00:00	LIU Brooklyn vs. Mount St. Mary\u2019s Doubleheader	http://www.barclayscenter.com/events/detail/liu-brooklyn-vs-mount-st-marys-doubleheader	since opening ha hosted some best basketball northeast conference ha offer season is sure no different much credit highquality hoop go theliu blackbird whose men woman team once again play under spotlight saturday doubleheader single purchase provides admission both game matchup 45am liu v mount st mary woman 00pm liu v mount st mary men liu men face midseason litmus test when nec champion mount st mary descends conference battle junior sophie bhasin lead lady blackbird into showdown last year nec tourney semifinalist mount st mary a liu woman play their fourth five straight conference game open nec portion their schedule sale public wednesday october 00am can purchased visitingticketmaster comor calling can also purchased american express box office starting thursday october 00pm if purchasing take advantage our group pricing more group call group bk email emailprotected individual please call bk
706	2016-02-14	2016-02-14 20:00:00	Maxwell and Nas	http://www.barclayscenter.com/events/detail/maxwell-nas	performing valentine day this sunday february emeli also appear a special guest great seat are still available can purchased online ticketmaster com calling visiting american express box office individual click here call bk hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85
707	2013-11-08	2013-11-08 18:30:00	Maryland vs. UConn	http://www.barclayscenter.com/events/detail/maryland-vs-uconn	november maryland return action against american athletic uconn what promise an interesting interconference matchup maryland is while playing looking it loss national contender kentucky last year inaugural classic which took place november nationally televised soldout game are sale now available through ticketmaster visiting wwwbarclayscentercomwwwbarclayscentercomby calling american express box office group are also available calling 855groupbk click here hoop mini plan presented individual click here call bk set up an appointment meet representative
708	2016-01-25	2016-01-25 19:00:00	New York Islanders vs. Detroit Red Wings	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-detroit-red-wings	mta long island rail road train service is restored port washington branch a today babylon ronkonkoma huntington branch were restored this train service wa also restored port jefferson branch between ronkonkoma lirr train service remains suspended far hempstead long beach west hempstead branch due ongoing effect this weekend there is also no lirr train service between jamaica station atlantic terminal lirr customer tonight new york islander game against detroit red wing can get there taking an lirr train penn station where their lirr new york city subway train then train from penn station atlantic station located directly across street from our website mta info update service click hereto see event menu club restaurant american express lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
709	2015-04-06	2015-04-06 19:00:00	Brooklyn Nets vs. Portland Trail Blazers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-portland-trail-blazers-1-26-15	nan
710	2012-12-01	2012-12-01 15:00:00	Disney On Ice presents Rockin\u2019 Ever After	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-rockin-ever-after	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
711	2017-06-10	2017-06-10 20:00:00	33rd New York Salsa Festival	http://www.barclayscenter.com/events/detail/33rd-new-york-salsa-festival-2017	the33rd annual new york salsa festivalcomes onsaturday june featuringwillie coln eddie palmieri tito nieves grupo niche fruko sus tesos tito rojas dlg eddie santiagoand more fan treated an evening filled hit tropical song recognized world over salsa aficionado all while dancing singing along all their favorite hit artist are subject change
712	2015-01-17	2015-01-17 11:45:00	LIU Brooklyn vs. Mount St. Mary\u2019s Doubleheader	http://www.barclayscenter.com/events/detail/liu-brooklyn-vs-mount-st-marys-doubleheader	since opening ha hosted some best basketball northeast conference ha offer season is sure no different much credit highquality hoop go theliu blackbird whose men woman team once again play under spotlight saturday doubleheader single purchase provides admission both game matchup 45am liu v mount st mary woman 00pm liu v mount st mary men liu men face midseason litmus test when nec champion mount st mary descends conference battle junior sophie bhasin lead lady blackbird into showdown last year nec tourney semifinalist mount st mary a liu woman play their fourth five straight conference game open nec portion their schedule sale public wednesday october 00am can purchased visitingticketmaster comor calling can also purchased american express box office starting thursday october 00pm if purchasing take advantage our group pricing more group call group bk email emailprotected individual please call bk
713	2015-02-20	2015-02-20 19:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
714	2016-01-22	2016-01-22 19:30:00	Brooklyn Nets vs. Utah Jazz	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-utah-jazz-2	nan
715	2017-03-09	2017-03-09 19:00:00	2017 ACC Men\u2019s Basketball Tournament	http://www.barclayscenter.com/events/detail/acc-mens-basketball-tournament	atlantic coast conference men basketball tournament is coming march fifteen team take hardwood five action packed day concluding day before ncaa selection sunday fight acc automatic bid ncaa tournament
716	2016-02-28	2016-02-28 11:00:00	Ringling Bros. and Barnum & Bailey Presents LEGENDS	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-legends-1	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
717	2015-03-01	2015-03-01 15:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
718	2016-03-28	2016-03-28 18:30:00	WWE Monday Night RAW	http://www.barclayscenter.com/events/detail/wwe-monday-night-raw-3	luxury available person begin just private vip entrance billboard lounge included personal individual click here call bk wwe monday night raw is coming back monday march this last raw event leading into wrestlemania see undertaker shane mcmahon under same roof last time before wrestlemania wwe world heavyweight champion triple mr mcmahon stephanie mcmahon also along all favorite wwe superstar including brock lesnar roman reign dean ambrose aj style bray wyatt chris jericho kevin owen sheamus wyatt family many more event card purchase online ticketmaster com calling visiting american express box office hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85 event card is subject change
719	2013-12-16	2013-12-16 19:30:00	Brooklyn Nets vs. Philadelphia 76ers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-philadelphia-76ers-3	nan
720	2016-07-24	2016-07-24 00:30:00	TAPPED: The Ultimate Craft Beer Festival	http://www.barclayscenter.com/events/detail/tapped-the-ultimate-craft-beer-festival-2016	tapped ultimate craft beer festival return saturday july two session 30pm 00pm event feature over beer wine cider plus game music food more sample best brewery near far including selection from amendment alphabet city ballast point braven crooked ladder delirium fire island lagunitas new belgium ommegang queen brewing sweetwater traveler two road more are sale now can purchased ticketmaster com phone american express box office general admission include hour tasting souvenir glass early admission include early entrance minute prior general admission vip are also available include early entrance minute prior general admission food voucher access calvin klein courtside club exclusive craft beer tasting group more please call
721	2017-04-07	2017-04-07 19:00:00	32nd Annual Rock and Roll Hall of Fame Induction Ceremony	http://www.barclayscenter.com/events/detail/32nd-annual-rock-and-roll-hall-of-fame-induction-ceremony	annual rock roll hall fame induction ceremony presented klipsch audio once again friday april this year inductee performer category are joan baez electric light orchestra journey pearl jam tupac shakur yes nile rodgers also honored award musical excellence special guest this year ceremony include harrison inducting pat inducting journey williams inducting nile rodgers inducting tupac shakur previously announced special guest include neil young inducting pearl jam jackson browne inducting joan baez geddy lee alex lifeson rush inducting yes additional performer include very special tribute performance prince alicia key mary girl others individual please call bk hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
722	2013-04-15	2013-04-15 19:30:00	Brooklyn Nets vs. Washington Wizards	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-washington-wizards-1	net home game schedule highlight include onetime visit from nba champion miami heat wednesday january 8pm defending western conference champion oklahoma city thunder tuesday december 30pm additional key game are christmas day matchup noon against boston celtic chicago bull thursday april 7pm
723	2014-12-18	2014-12-18 19:00:00	LIU Brooklyn vs. Florida International	http://www.barclayscenter.com/events/detail/liu-brooklyn-vs-florida-international	looking capture their fourth northeast conference championship last five year young liu blackbird return first time welcoming florida international university an earlyseason matchup martin team second fourth leading last season are back eager finish their career high note matchup 00pm liu v florida international university sale public wednesday october 00am can purchased visiting ticketmaster com calling can also purchased american express box office starting thursday october 00pm if purchasing take advantage our group pricing more group call group bk email emailprotected individual please call bk
724	2017-08-08	2017-08-08 20:00:00	Logic	http://www.barclayscenter.com/events/detail/logic-2017	due popular demand support from joey ha added stop tour what only new york play august logic perform music from his new album everybody which wa released last month rave review rolling stone logic skill album while everybody is an album you should now logic wa recently featured cover complex magazine alongside famed neil degrasse tyson who performance his track black spiderman abc jimmy kimmel live featuring string everybody feature an eclectic lineup degrasse tyson killer mike cara more along album logic released an exclusive documentary which follows him through album recording giving fan unprecedented access his life creative logic first broke free from pack under pressure his riaa gold def jam album debut which industry no chart debut hailed a one year finest hiphop debut post crowned under pressure best hiphop album so far itunes named it best hip hop album artist direct called it best debut mtv news nominated it a rap album year contender
725	2013-09-22	2013-09-22 19:00:00	Megaton Mundial de Polito Vega	http://www.barclayscenter.com/events/detail/megaton-mundial-de-polito-vega	megaton mundial de vega bring chris brown enrique iglesias prince royce victor sunday september megaton mundial fan citi field are sale now can purchased online via ticketmaster visiting wwwbarclayscentercomor wwwbarclayscentercomor calling are also available american express box office located atlantic avenue individual click here call bk set up an appointment meet representative
726	2015-12-28	2015-12-28 19:30:00	WWE Monday Night RAW	http://www.barclayscenter.com/events/detail/122815-wwe-monday-night-raw	wwe monday night coming onmonday december dont miss chance see all favorite wwe superstar including john cena roman reign dean ambrose sheamus alberto del rio kevin owen ryback rusev new day many more event card can purchased online atticketmaster com calling visiting american express box office individual click here call bk card is subject change
727	2014-08-17	2014-08-17 15:00:00	Marvel Universe LIVE!	http://www.barclayscenter.com/events/detail/marvel-universe-live	marvel fan assemble marvel universe live is taking live entertainment experience whole new level mindblowing show unlike anything youve seen before watch favorite marvel super hero including spiderman avenger iron man hulk more threatening villain come life an actionpacked arena extravaganza coming august august youll definitely feel energy cuttingedge special effect pyrotechnic aerial stunt martial art motorcycle more it being hailed a most technically advanced live show ever join marvel fan all age this onceinalifetime monumental performance fate universe depends it individual click hereor call bk set up an appointment meet representative adroll adv id 4osupk2ydjcg3guhv6zpnx adroll pix id kp4drzhcprh4jjiazmwwtg function oldonload window onload window onload function adroll loaded true scr document createelement script host http document location protocol http adroll com http adroll com scr setattribute async true scr type text javascript scr src host roundtrip j document getelementsbytagname head null document getelementsbytagname script parentnode appendchild scr if oldonload oldonload
728	2013-04-01	2013-04-01 17:00:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
729	2017-06-03	2017-06-03 19:00:00	An Evening With Victor Drobysh and Friends	http://www.barclayscenter.com/events/detail/victor-drobysh-and-friends-2017	russian contemporary hit maker composer music producer victor drobysh perform some russia biggest name music saturday june event mark 50th birthday celebration feature performance russian star irina allegrova nikolai baskov valeriya kristina orbakaite elena alexander russo ivan accompanied an orchestra red square band who perform russia biggest most contemporary hit song written produced drobysh hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85 artist special guest are subject change
730	2012-11-28	2012-11-28 19:00:00	Disney On Ice presents Rockin\u2019 Ever After	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-rockin-ever-after	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
