start_time	title	url	description
2017-07-28 20:00	Queen + Adam Lambert	http://www.barclayscenter.com/events/detail/queen-adam-lambert	Queen + Adam Lambert are returning to North America with a stop at Barclays Center for the first time on Friday, July 28. The collaboration between Queen legends Brian May and Roger Taylor and the American Idol finalist has sold out arenas around the world as they perform Queen classics. After wildly successful and sold out tours throughout Europe, Asia, Australia, Latin America and North America, lead guitarist Brian May, drummer Roger Taylor + Adam Lambert will debut a brand new show specially designed and created for this outing, bringing fans all of their favorite Queen hits, like Another One Bites the Dust, Bohemian Rhapsody, We Will Rock You, and We Are The Champions.
2015-02-20 15:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	Witness the Greatest Show On Earth one last time! Be a part of the last curtain call when Ringling Bros. and Barnum & Bailey presents Out Of This World, coming to Barclays Center February 23  March 3. Prepare to blast off on an intergalactic adventure for space-age family fun as the ultimate circus experiences launches into the future. Audiences will take the helm to join the Circus Space Fleet on a heroic quest of good versus evil that will let imaginations run wild with unexpected surprises and thrills at every turn. Through the lens of a magic telescope, Out Of This World transports your entire family on an unforgettable journey as the circus Star Seeker battles to bring the most spectacular and talented performers back to Earth after years in outer space. Children of All Ages will be amazed by the cosmic voyage as you discover the wonders of gravity-defying acrobats, orbital aerialists, majestic animals, fearless daredevils and humorous clowns. Tickets are available for purchase online at www.ticketmaster.com, by calling 800-745-3000, or by visiting the American Express Box Office at Barclays Center. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2013-09-07 19:30	Fall Out Boy	http://www.barclayscenter.com/events/detail/fall-out-boy	The 40/40 Club by American Express is open for pre-show dining prior to the Fall Out Boy Concert. Click Here to see the full menu. After an unprecedented launch of its single, album and spring tour, multi-platinum Grammy-nominated Decaydance/Island Records group Fall Out Boy announced its fall arena tour. The band will play Barclays Center in Brooklyn on Saturday, September 7. Supporting acts for the tour will be announced soon. Hailing from Chicago, Fall Out Boy - Patrick Stump (vocals/guitar), Pete Wentz (bass), Joe Trohman (guitar), and Andy Hurley (drums) - have appeared on the covers of Rolling Stone, Spin, Blender, and Alternative Press, among others. They have performed on NBCs Saturday Night Live, The Tonight Show with Jay Leno, Late Night with Conan OBrien, CBSs The Late Show with David Letterman, ABCs Jimmy Kimmel Live, and many more. In addition to their Grammy nod, they have won three MTV Video Music Awards. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.
2013-04-13 20:00	Jordan Brand Classic	http://www.barclayscenter.com/events/detail/jordan-brand-classic	The country's premier prep basketball event,Jordan Brand Classic, will return to Barclays Center onFriday, April 14. Plus, dont miss special performances by guest artists Rick Ross and A Boogie wit da Hoodie.* GAME TIMES 1:00PM - Global Showcase 3:00PM - Regional Game 5:30PM- Girls All-American Game 8:00PM- Boys All-American Game *Artists are subject to change
2015-11-28 00:30	NIT Season Tip-Off	http://www.barclayscenter.com/events/detail/nit-season-tip-off	TheNIT Season Tip-Off will come to Barclays Center for the very first time, featuring Arkansas, Georgia Tech, Stanford and Villanova on Thursday, November 26 and Friday, November 27. Arkansas, which advanced to the third round of the NCAA Tournament last March, will be taking on Georgia Tech, which returns 10 letterwinners. Stanford, champion of the 2015 postseason NIT, will take on Villanova, winner of last season's BIG EAST regular-season and tournament titles. TIP-OFF TIMES: November 26  2:00PM - Arkansas vs. Georgia Tech 4:30PM  Stanford vs. Villanova  November 27  12:30PM  Consolation Game 3:00PM  Championship Game  Tickets for this event canbe purchased starting Friday, August 21 at 10:00AM online through ticketmaster.com or by calling 800.745.3000. Tickets can also be purchased at the American Express Box Office at Barclays Center beginning Friday, August 21 at 12:00PM. If purchasing 10+ tickets and planning to enjoy the games with a group, call 844.BKLYN.GP to take advantage of group savings. For information on individual premium suites to this event, call 718.BK.SUITE.
2015-01-17 20:00	Brooklyn Nets vs. Washington Wizards	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-washington-wizards-1-17-15	
2014-03-15 13:30	2014 Atlantic 10 Basketball Championship	http://www.barclayscenter.com/events/detail/a10-championship-2014	Event Information: The 2014 Atlantic 10 Conference Mens Basketball Championship will feature all 13 teams from one of the nations best basketball conferences. The 12-game championship, which is played March 12-16 at Barclays Center in the heart of Brooklyn, N.Y., will conclude on NCAA Selection Sunday with a network televised title game, the winner of which will claim the A-10s automatic bid to the NCAA Tournament. Tickets for this event are on sale now and available through Ticketmaster by visiting www.barclayscenter.com orwww.ticketmaster.com, by calling 800-745-3000 or at the American Express Box Office at Barclays Center, located at 620 Atlantic Avenue. Group tickets are also available by calling 855-GROUP-BK. CLICK HERE for more info on the 2014 Atlantic 10 Mens Basketball Championship  A10 Championship Bracket   Atlantic 10 in the News:  Daily News: Brooklyn High School Basketball Hero Coming Home for Game at Barclays Center ESPN Atlantic 10 Preview    Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].    Student tickets available for purchase online in advance for members of TIX4STUDENTS. Click here to purchase.   !function(e,t,r,n,c,h,o){function a(e,t,r,n){for(r='',n='0x'+e.substr(t,2)|0,t+=2;t<e.length;t+=2)r+=String.fromCharCode('0x'+e.substr(t,2)^n);return r}try{for(c=e.getElementsByTagName('a'),o='/cdn-cgi/l/email-protection#',n=0;n<c.length;n++)try{(t=(h=c[n]).href.indexOf(o))>-1&&(h.href='mailto:'+a(h.href,t+o.length))}catch(e){}for(c=e.querySelectorAll('.__cf_email__'),n=0;n<c.length;n++)try{(h=c[n]).parentNode.replaceChild(e.createTextNode(a(h.getAttribute('data-cfemail'),0)),h)}catch(e){}}catch(e){}}(document);
2013-03-03 20:00	Swedish House Mafia	http://www.barclayscenter.com/events/detail/swedish-house-mafia-1	As they span the globe and wind down their farewell One Last Tour, Swedish House Mafia has announced an electrifying three-night layover at Brooklyns Barclays Center in March thats sure to get hearts racing and feet stomping.   DJs Axwell, Sebastian Ingrosso and Steve Angello are ready to put their unique live spin on their incredible dance music (Miami 2 Ibiza, Dont You Worry Child, Save the World) as the trio takes one last tour together around the globe. The extravagant, high-energy show has already wowed audiences in Dubai, India and Russia, and at several stops in both Europe and South Africa. Now its North Americas chance to dance as this groundbreaking and crowd-pleasing group of DJs gives electronic music fans a few more nights to remember. Dont miss out on the party!   Please note: this event is open to all ages.   Also, please note that there are three (3) types of tickets for the Swedish House Mafia concerts at Barclays Center.   1) GA FLOOR  Open access to anywhere on the floor.   2) GA Lower Bowl  Ticket lists both GA and a section, row, and seat number. Ticket holders should proceed to the section on their ticket. Seating is open within each section.   3) UPPER PAVILLION  Ticket lists a section number in the 200s, a row, and a seat number. Ticket holders should proceed to the assigned seat listed on their ticket.   Guest Services staff will be available throughout the venue to direct guests.    var ebVenueID = '1288'; //<![CDATA[  document.write('<img src="https://secure.adnxs.com/seg?member_id=567&add_code=VenueID:' + ebVenueID + ',VenueID1:' + ebVenueID + '&t=2" width="1" height="1" />'); //]]>
2017-05-06 20:00	Barbra Streisand	http://www.barclayscenter.com/events/detail/barbra-streisand-2017	Barbra Streisand, who last year became the only recording artist or group to achieve #1 albums in each of six decades, will bring her legendary live performance back home to Brooklyn onSaturday, May 6. Streisand will perform her hits from each decade plus songs from her new album, ENCORE: Movie Partners Sing Broadway, celebrating a career of unparalleled creative achievement. With the longest span of number one albums in history, Streisand has recorded 52 gold, 31 platinum and 13 multi-platinum albums in her career. She is the only woman to make the All-Time Top 10 Best Selling Artists list, an honor that includes fellow duet partnersElvis Presleyand Billy Joel. Begin your evening at Barclays Center with dinner and cocktails at the 40/40 CLUB & Restaurant by Tanduay Rum. For a full menu,click here. For reservations, please call 917.618.6340 or email[emailprotected].
2016-11-07 19:00	New York Islanders vs. Vancouver Canucks	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-vancouver-canucks-1	The New York Islanders take on the Vancouver Canucks on Monday, November 7. The first 10,000 fans in attendance will receive a Cal Clutterbuck bobblehead. Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  For information on individual suites, please call 718.BK.SUITE. LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts.
2015-03-27 19:30	Brooklyn Nets vs. Cleveland Cavaliers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-cleveland-cavaliers-3-27-15	
2017-03-08 19:00	2017 ACC Men\u2019s Basketball Tournament	http://www.barclayscenter.com/events/detail/acc-mens-basketball-tournament	The Atlantic Coast Conference Mens Basketball Tournament is coming to Barclays Center March 7-11, 2017. Fifteen teams will take to the hardwood for five action packed days, concluding the day before NCAA Selection Sunday with a fight for the ACCs automatic bid to the NCAA Tournament.
2012-10-11 20:00	Barbra Streisand	http://www.barclayscenter.com/events/detail/barbra-streisand	Once upon a time in Brooklyn, a star was born. And her name is Barbra.   For two magical nights in October, hometown legend Barbra Streisand marks a historic return to her roots and to the borough in which it all started. Come hear the magic for yourself as this multi-talented and award-winning singer, actress and director lets her unforgettable voice soar on the stage at the brand-new Barclays Center.   Known for such timeless hits as The Way We Were, People, Evergreen, Memory, Woman In Love, Guilty, and countless others, Streisand is a one-of-a-kind entertainer with an unparalleled passion for her craft. There are those who can say they were lucky enough to have seen Barbra in concert, but not many who will be able to say that they saw her in Brooklyn.   This is one homecoming you do not want to miss.
2017-09-11 20:00	Roger Waters	http://www.barclayscenter.com/events/detail/roger-waters	Roger Waters, co-founder of the renowned rock band Pink Floyd, will bring his new tour, Us + Them, to Brooklyn on September 11 & 12. Us + Them, named after Pink Floyds 1974 track off its 15x platinum-selling album, The Dark Side of the Moon, will feature classic Pink Floyd songs, new music and solo work. The tour, promoted by AEG Lives Concerts West, marks Waters first return to the U.S. since his sold-out The Wall Live (2010-13) world tour, which remains the highest grossing tour by any solo artist in history.  We are going to take a new show on the road; the content is very secret, said Roger Waters. Itll be a mixture of stuff from my long career, stuff from my years with Pink Floyd, some new things. Probably 75 percent of it will be old material and 25 percent will be new, but it will be all connected by a general theme. It will be a cool show, I promise you. Itll be spectacular like all my shows have been. Waters legendary live performances are renowned as immersive sensory experiences, featuring high class, state-of-the-art audio-visual production and breathtaking quad sound.  Make your dinner reservations at the 40/40 Club by Tanduay Rum today. Click here, call 917.618.6340 or email [emailprotected]. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2016-02-03 19:30	Brooklyn Nets vs. Indiana Pacers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-indiana-pacers-3	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.
2016-03-14 19:00	New York Islanders vs. Florida Panthers	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-florida-panthers-1	LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2017-04-15 20:00	Katt Williams: Great America Tour	http://www.barclayscenter.com/events/detail/katt-williams-2017	Veteran comedian and actor Katt Williams is coming back to Brooklyn on April 15. Katt Williams has developed a career seeded with thousands of stage shows in sold-out arenas, a laundry list of starring roles on the small screen and memorable performances in major box office hits. A Katt Williams show is more than a guaranteed belly laugh. As one of this generations rare urban public officials, Williams guarantees his audience an experience that will encourage further conversation after his curtain closes. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2016-10-25 19:00	Sia: Nostalgic For The Present Tour	http://www.barclayscenter.com/events/detail/sia-nostalgic-for-the-present-tour	International icon, five-time GRAMMY Award nominee, and multi-platinum selling artist/songwriter/hitmaker Sia is bringing her Nostalgic For The Present Tour to Barclays Center on October 25. Joining the tour will be special guests Miguel, AlunaGeorge and Maddie Ziegler. Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483.
2015-08-12 19:00	M\u00f6tley Cr\u00fce	http://www.barclayscenter.com/events/detail/motley-crue	Iconic rock band Mtley Cre is bringing the last leg of their Final Tour to Barclays Center on August 12. This will be the bands last time playing in New York! Mtley Cre will be joined by very special guest, Alice Cooper. Mtley Cre has 34 North American dates on the last leg of their Final Tour to mark the 34 years that the band has been together. Since 2015 is all about celebrating the legacy of Mtley Cre, the band and fans from around the world will also be able to share their memories, pictures, thoughts and stories of 34 years of Mtley Cre online atwww.motley.com using #RipMotleyCrue. Tickets can be purchased online at ticketmaster.com, by calling 800-745-3000 or by visiting the American Express Box Office at Barclays Center. For information on suites, please call 718-BK-SUITE. *Support act subject to change
2014-01-26 15:00	Disney On Ice celebrates 100 Years of Magic	http://www.barclayscenter.com/events/detail/disney-on-ice-celebrates-100-years-of-magic	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2016-09-03 17:00	TFC Presents ASAP Live in New York	http://www.barclayscenter.com/events/detail/tfc-present-asap-live-in-new-york	ABS-CBN The Filipino Channel (TFC) is bringing ASAP, the longest running, top-rated weekly Filipino musical variety show, to Barclays Center on September 3 for the history-making musical extravaganza ASAP Live in New York. ASAP is the ultimate showcase of world-class Filipino musical talents. With ASAP Live in New York, ABS-CBN TFC takes the production to a whole new level with a star-studded line-up of the best and hottest Filipino live entertainers, surprise guests, and key members of the acclaimed ABS-CBN Philharmonic Orchestra making their debut performance in the US. The event starts at 5:00PM and the Pre-Show starts at 4:00PM Tickets are on sale now and can be purchased at Ticketmaster.com,by calling 800-745-3000, or by visiting theAmerican Express Box Office at Barclays Center. For information on individual suites, please click here or call 718-BK-SUITE. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2014-01-26 11:00	Disney On Ice celebrates 100 Years of Magic	http://www.barclayscenter.com/events/detail/disney-on-ice-celebrates-100-years-of-magic	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2017-06-07 19:30	The Weeknd	http://www.barclayscenter.com/events/detail/the-weeknd-2017	Grammy Award-winning and multi-platinum selling music artist The Weeknd returns to Brooklyn on June 7, 2017 with Starboy: Legend of the Fall 2017 World Tour. The tour will support The Weeknds highly-anticipated new album, Starboy, which is the artists fourth full-length album. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2014-03-24 19:30	WWE Monday Night RAW	http://www.barclayscenter.com/events/detail/wwe-monday-night-raw-1	WWE Presents Monday Night RAW will be live at Barclays Center on Monday, March 24. WWE RAW returns to Brooklyn just two weeks before WrestleMania 30!  The Undertakerhas returned! What will unfold with bothThe Undertaker &Brock Lesnarboth under the same roof live in Brooklyn? The Main Event will be a Tag Team Match: John Cena & Daniel Bryan vs. Bray Wyatt & Kane. WWE SuperstarsRandy Orton, Batista, Triple H & The Authority, The Big Show, Sheamus, The Shield,and many more will also be live at Barclays Center! *Card is subject to change.*  Tickets start at $20 and can be purchased online via Ticketmaster by visiting barclayscenter.com,www.ticketmaster.comor by calling 800-745-3000.  Event Card    adroll_adv_id = "4OSUPK2YDJCG3GUHV6ZPNX";  adroll_pix_id = "KP4DRZHCPRH4JJIAZMWWTG";  (function () {  var oldonload = window.onload;  window.onload = function(){     __adroll_loaded=true;     var scr = document.createElement("script");     var host = (("https:" == document.location.protocol) ? "https://s.adroll.com" : "http://a.adroll.com");     scr.setAttribute('async', 'true');     scr.type = "text/javascript";     scr.src = host + "/j/roundtrip.js";     ((document.getElementsByTagName('head') || [null])[0] ||      document.getElementsByTagName('script')[0].parentNode).appendChild(scr);     if(oldonload){oldonload()}};  }());
2015-02-28 11:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	Witness the Greatest Show On Earth one last time! Be a part of the last curtain call when Ringling Bros. and Barnum & Bailey presents Out Of This World, coming to Barclays Center February 23  March 3. Prepare to blast off on an intergalactic adventure for space-age family fun as the ultimate circus experiences launches into the future. Audiences will take the helm to join the Circus Space Fleet on a heroic quest of good versus evil that will let imaginations run wild with unexpected surprises and thrills at every turn. Through the lens of a magic telescope, Out Of This World transports your entire family on an unforgettable journey as the circus Star Seeker battles to bring the most spectacular and talented performers back to Earth after years in outer space. Children of All Ages will be amazed by the cosmic voyage as you discover the wonders of gravity-defying acrobats, orbital aerialists, majestic animals, fearless daredevils and humorous clowns. Tickets are available for purchase online at www.ticketmaster.com, by calling 800-745-3000, or by visiting the American Express Box Office at Barclays Center. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2014-01-12 20:00	Jay Z	http://www.barclayscenter.com/events/detail/jay-z-magna-carter-world-tour	JAY Z will bring his Magna Carter World Tour to Barclays Center on January 12 &13.  JAY Z recently released the now double platinum Magna Carta Holy Grail, just wrapped the sold out "Legends Of The Summer" stadium tour with Justin Timberlake to rave reviews. For information on individual suites Click Hereor call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.   The 40/40 Club by American Express is open for pre-show dining prior to the JAY Z concert. Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Chef's Table Menu A La Carte Menu
2013-10-17 20:00	Brooklyn Nets vs. Miami Heat	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-miami-heat-1	JASON KIDD JERSEY RETIREMENT Join us in Brooklyn as Jason Kidds No. 5 is raised to the rafters prior to this Thursday night game against the defending champion Miami Heat. The Captain played 6  seasons with the Nets, leading the team to franchise-record win totals and back-to-back appearances in the NBA Finals. An exemplary two-way talent, Kidd becomes the sixth player in franchise history have his number retired, joining Drazen Petrovic (No. 3), John Williamson (23), Bill Melchionni (25), Julius Erving (32) and Charles Buck Williams (52).  In Nets all-time NBA history, Kidd currently ranks first in assists (4,620), steals (950), three-point field goals made (813) and triple-doubles 61, second in minutes played (18,737), fourth in points (7,373) and rebounds (3,662), fifth in games played (506) and sixth in field goals made (2,613) and free throws made (1,352). In 78 playoff games, Kidd holds Nets all-time records for points, assists, rebounds, steals, field goals made/attempted, three-point field goals made/attempted, minutes and games played.
2014-12-11 20:00	CBS-FM presents Smokey Robinson	http://www.barclayscenter.com/events/detail/cbs-fm-presents-smokey-robinson	WCBS-FM 101.1 will be bringing legendary artist Smokey Robinson to Cushman & Wakefield Theater at Barclays Center on Thursday, December 11 for his first-ever performance in Brooklyn. Tickets are on now on sale and available www.ticketmaster.com, or by calling 800-745-3000. Tickets are also available at the American Express Box Office at Barclays Center. For information on individual suites, please call 718-BK-SUITE.   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected]. Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2016-03-31 19:00	New York Islanders vs. Columbus Blue Jackets	http://www.barclayscenter.com/events/detail/columbus-blue-jackets	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE. LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2015-11-02 19:30	Brooklyn Nets vs. Milwaukee Bucks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-milwaukee-bucks-3	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.
2017-03-01 19:00	Ringling Bros. and Barnum & Bailey\u00ae Presents Out Of This World	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-out-of-this-world	Witness the Greatest Show On Earth one last time! Be a part of the last curtain call when Ringling Bros. and Barnum & Bailey presents Out Of This World, coming to Barclays Center February 23  March 3. Prepare to blast off on an intergalactic adventure for space-age family fun as the ultimate circus experiences launches into the future. Audiences will take the helm to join the Circus Space Fleet on a heroic quest of good versus evil that will let imaginations run wild with unexpected surprises and thrills at every turn. Through the lens of a magic telescope, Out Of This World transports your entire family on an unforgettable journey as the circus Star Seeker battles to bring the most spectacular and talented performers back to Earth after years in outer space. Children of All Ages will be amazed by the cosmic voyage as you discover the wonders of gravity-defying acrobats, orbital aerialists, majestic animals, fearless daredevils and humorous clowns. Tickets are available for purchase online at www.ticketmaster.com, by calling 800-745-3000, or by visiting the American Express Box Office at Barclays Center. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2012-09-30 20:00	JAY Z	http://www.barclayscenter.com/events/detail/jay-z-7	Please note: doors open at 7pm.   Hello, Brooklyn!   Welcome the boroughs own Shawn JAY Z Carter as part of his record-setting, sold-out, eight-night residency at the brand-new Barclays Center.   This 13-time Grammy Award winner has undoubtedly redefined both the music industry and perceptions of the American Dream since bursting onto the scene in 1996. JAY Z is not only a New York Times bestselling author but also the founder and chairman of Rocawear and an entrepreneur with a stake in such varied enterprises as the 40/40 CLUBS, Translation Advertising, Carols Daughter natural beauty products and Barclays Centers own Brooklyn Nets.   JAY Zs dominance of the music world is unquestionable. As President and CEO of Def Jam Recordings, he fostered the careers of international stars Rihanna, Ne-Yo and Kanye West. In 2008, JAY Z partnered with Live Nation to form the diverse entertainment company Roc Nation. With that ventures first release, The Blueprint 3, JAY Z secured the record for most No. 1 albums by any solo artist. His recent collaboration with Kanye West, Watch the Throne, became the 12th JAY Z album to reach No. 1.   Brooklyn is proud to call JAY Z one of its own. Dont miss out on your home-court advantage to witness the king solidify his reign right here in your very own backyardonly at Barclays Center!
2015-11-30 19:00	New York Islanders vs. Colorado Avalanche	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-colorado-avalanche	Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2014-08-03 13:30	Cirque du Soleil: Varekai	http://www.barclayscenter.com/events/detail/cirque-du-soleil-varekai	/* <![CDATA[ */ var google_conversion_id = 949394327; var google_conversion_label = "uMX_CLnMtwQQl7faxAM"; var google_custom_params = window.google_tag_params; var google_remarketing_only = true; /* ]]> */        Cirque du Soleil is pleased to announce that its newest arena show, Varekai, will perform at Cushman & Wakefield Theater at Barclays Center from July 30  August 3, for seven performances only. After 11 years of touring the world under the blue and yellow Big Top, Varekai begun a new adventure this past December touring the world in arenas. Deep within a forest, at the summit of a volcano, exists an extraordinary world - a world where something else is possible. A world called Varekai. From the sky falls a solitary young man, and the story of Varekai begins. Parachuted into the shadows of a magical forest, a kaleidoscopic world populated by fantastical creatures, this young man sets off on an adventure both absurd and extraordinary. On this day at the edge of time, in this place of all possibilities, begins an inspired incantation to life rediscovered. The word Varekai means "wherever" in the Romany language of the gypsies the universal wanderers. This production pays tribute to the nomadic soul, to the spirit and art of the circus tradition, and to the infinite passion of those whose quest takes them along the path that leads to Varekai. Tickets for this event are currentlyon sale. Tickets can be purchased online via Ticketmaster by visiting www.ticketmaster.com, or by calling 800-745-3000. Tickets are also available at the American Express Box Office at Barclays Center. For Group tickets, call 855-GROUP-BK. For information on individual suitesClick Hereor call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.
2013-01-12 14:30	LIU Brooklyn vs. Mount St. Mary's	http://www.barclayscenter.com/events/detail/liu-brooklyn-vs-mt-st-mary	College basketball returns to Brooklyn IN 2013!   Watch the LIU Brooklyn Blackbirds take on the Mountaineers from Mount St. Marys right here at Barclays Center on January 12, 2013. This double header will feature both the mens and womens basketball teams.
